chrom	chrompos	abspos	C10_S10_R1_001	C100_S100_R1_001	C101_S101_R1_001	C103_S103_R1_001	C104_S104_R1_001	C105_S105_R1_001	C106_S106_R1_001	C107_S107_R1_001	C108_S108_R1_001	C109_S109_R1_001	C11_S11_R1_001	C110_S110_R1_001	C111_S111_R1_001	C112_S112_R1_001	C113_S113_R1_001	C114_S114_R1_001	C115_S115_R1_001	C116_S116_R1_001	C117_S117_R1_001	C118_S118_R1_001	C119_S119_R1_001	C120_S120_R1_001	C121_S121_R1_001	C122_S122_R1_001
1	182929696	182929696	98.1821882041684	210.476474789487	226.792919795619	438.883869043597	220.593411892917	237.456243721745	280.259128093514	232.46954739853	369.280584450973	307.040409596175	81.4822291599362	260.673199379036	217.974984180224	128.703472736356	132.694102295187	276.467104598053	242.899393151513	406.929462301978	289.889903185742	365.201706207377	283.543892682548	219.013607242284	458.41328011652	236.552497870428
1	183477888	183477888	67.9591792338634	218.193232317394	193.996173105829	375.724616640981	235.752006128102	221.414620807011	233.264371751437	243.130096605649	347.310787240913	322.441816236852	70.7895048441456	234.977367167208	241.927243405373	118.013862375201	173.641626598214	311.161796486052	221.086894409637	445.838175664769	296.245833417815	393.127524985673	310.591484103295	237.630411485201	427.012649663542	221.37099368132
1	184021091	184021091	159.541471335113	255.707575215112	208.782055347883	460.233245126212	235.828502044772	243.002884054949	250.948363437759	236.349549986717	351.267730990831	335.911460930709	70.52409630626	305.285509323844	249.858053735916	129.87335741913	154.291715230755	292.053364617254	228.704909745199	459.129739106101	265.179137503228	393.246916133247	320.851798253337	237.142001906596	341.794393485095	280.352482053188
1	184563891	184563891	123.785365757769	218.180695403227	244.770114892722	481.07295111879	224.742467181112	210.0631202289	263.247036564231	235.552938031044	347.986244866858	307.175611512343	77.986725756221	245.054664957942	264.676507163128	136.981093854626	154.464097065112	282.464449268734	202.270719409706	498.577055005383	247.343018505859	420.935022207966	300.50061337583	246.100072889647	372.612738853076	224.868635249502
1	185114575	185114575	123.479608212907	259.979950985149	251.536733164732	605.419643509963	249.204020405774	256.485292451366	290.608812565319	245.192347932555	370.746846112997	355.72774235339	71.0607524456092	218.196914945747	261.803743988144	129.164026461014	130.920109496629	339.444969352338	232.890059325357	538.098252870127	254.360489648285	421.307612628898	302.162136167811	268.810718305	403.463990775936	227.321620078466
1	185672952	185672952	174.011254852175	267.08634614534	186.350325373505	422.369269931581	183.476705072574	266.126374647988	225.62917443903	276.085122018774	362.171158898251	345.376653185073	33.1093532780545	286.552056452706	254.202208783027	90.645535740204	128.277571358572	370.337649134287	221.058879511601	362.428912873988	271.176418783873	471.065472101912	305.757931663243	224.489664224809	370.078164233169	260.475611328925
1	186217267	186217267	222.138521643974	245.206041399063	138.82172668232	317.196347916924	226.077604417483	243.146891394117	251.003270031606	268.164212660079	381.520267802922	363.802576087914	55.4176301900652	305.721500431932	247.361292414772	106.080342743454	141.935897485585	302.390516629249	193.6334608554	290.808223133334	267.415657406327	400.401685194626	322.134094231507	286.681608393814	338.176546547319	239.97627160786
1	186771734	186771734	224.335450029068	245.291943516543	109.813400557961	319.917075716031	247.623596926876	266.207610541225	262.542797277127	240.477644234473	381.816270566808	329.660454560134	45.7679909737123	252.342989207998	253.470819899676	160.420380696379	129.705283733666	320.535071076342	216.446788164773	303.197103927778	302.029268608856	443.390762698627	325.353845704299	223.485862551461	461.408658540322	227.703161345363
1	187306355	187306355	192.637955762754	253.396375507054	141.256401404899	355.903567655611	266.987382234398	220.372103643932	258.431152040067	251.816617623123	423.914952594074	375.296399572876	75.6198324283518	286.150412300652	284.570217133552	140.871239657604	126.146119466125	348.235228778283	211.060999015036	329.029109155153	270.326859243117	426.439911640775	301.395200705854	251.196490889248	429.444825953197	232.645164408404
1	187863852	187863852	450.412179962612	236.215813220614	148.004617358977	351.63763799772	233.097798604377	237.383008241916	294.718996144385	218.736712710843	396.85905904397	339.865123983403	78.214778631623	290.585400248262	264.213840820355	154.263276105757	162.32100547463	322.277096359344	208.140388066213	277.247360886565	288.120046359609	437.531649682539	250.697169333322	236.481063016674	512.312005966863	232.209580475035
1	188388593	188388593	186.881694059278	268.913098827587	138.179934821055	375.53303110103	202.386845918032	255.406811373975	271.241400073264	296.258695299646	376.963322835386	399.043973907263	106.948172973652	267.702787453046	230.544600853439	211.634790715914	166.741197399598	320.111840981834	236.72747130408	311.649983613848	298.850711472099	420.342760085733	272.229396959264	264.217134499238	466.706870059185	264.274971895037
1	188924835	188924835	189.362343844274	249.932203366893	153.577131092906	379.571995916834	211.86523002353	230.302416721796	263.287101417613	237.58514320028	403.627021738373	353.526494839763	89.39682111555	301.997986754504	276.672752845661	96.7367590115806	148.915188894859	339.789790295224	241.799722411452	311.829493655392	280.181543360358	457.969181206548	324.144024272525	227.366209331098	494.767993375659	284.905574394312
1	189477776	189477776	249.235933194944	221.497791918169	136.945713099504	337.749352067376	263.624247288531	249.315339350557	263.900234662274	276.817043381451	411.225476954449	334.892681195964	31.452956768529	264.963323271507	304.548495589543	97.8620334128468	148.846066204861	249.855655764429	243.231362449722	305.352374117842	240.850734851481	399.603654334972	307.663287044452	229.877737276702	464.224236424517	292.999293614133
1	190007578	190007578	91.021296474774	232.565490596734	149.946478609017	436.026486390274	284.773164617167	293.432243111467	294.575266064615	267.311686449121	425.954018728126	375.71975066742	83.6509259040173	273.226050836998	273.154724947024	25.5546249006277	176.117244356743	275.550211356803	226.394179740183	301.513088329448	280.192776939268	450.029543486758	266.62888159735	250.535919368054	461.97474945941	241.443911364276
1	190526137	190526137	177.774403555387	231.932163551249	153.851046352227	404.993467153878	240.012758667271	200.822066185935	300.486476008535	269.629181857506	382.384884625417	401.212199264851	58.9314816562438	276.815269971761	260.339294664	149.706665453595	158.555040791276	292.83840564005	233.671386519884	303.677519076313	269.358957710476	434.834560783383	295.31633341501	225.040047338896	510.287375635983	252.840967697838
1	191063466	191063466	294.032212629877	236.228392048891	126.240919637477	393.803606869859	232.771895538587	222.003674386305	270.341717823267	254.807455511722	426.47677008338	320.689475287079	64.5171909177832	254.060521709058	264.995055356976	64.109535102753	157.932958161286	334.30926348356	227.43754139085	299.235528606647	242.919160056786	420.403560440428	250.230147486706	225.18238995935	471.085616316901	236.261570846615
1	191597070	191597070	418.753723505766	225.818649743092	138.626048791499	348.405923687337	259.156568961725	245.601525557875	276.633771606484	288.338469968966	373.915576839278	342.925506082886	23.6762704446437	310.024344374081	250.651239043716	78.800964620798	119.751020957441	282.294271995778	245.776509193953	290.093975018373	255.532845865174	428.41199903353	299.69704631387	244.583071923533	546.160420377593	248.537532540561
1	192126377	192126377	247.630799521709	256.201292369504	151.442217456147	327.896556613171	216.57971716113	266.172793970032	273.791732493801	236.138996133418	445.807661019661	331.259689739832	44.6099755488535	295.184157123547	271.280250399799	198.696279936913	116.846215857041	330.776526745909	235.70749865736	295.688739099703	297.18948329321	428.360465936159	275.277628434379	223.731497410489	419.442566968597	269.644568667072
1	192671401	192671401	140.642369285919	190.192716553336	154.242955797097	307.036038162141	199.094701167303	207.268986613488	258.056399556036	236.375823224752	356.779317934052	310.03462561003	34.7835271009781	245.361805514108	262.132603685912	125.382715175705	117.63796134649	305.040136844423	197.02629148806	274.175126737373	262.963912051468	412.492537309992	278.470498366262	266.164907285852	444.455637550995	198.412151160951
1	193209687	193209687	170.843765699163	249.432827904802	123.394390777103	318.753083744172	223.855712840586	208.733106830843	304.93241063442	238.354408374359	399.924410152836	369.104059407364	102.686098453167	274.119883026761	261.210813391373	130.833592779389	131.309119054058	293.445310624429	213.099621353362	286.425873405168	284.129636500541	430.84582004111	300.562625349602	227.384266006371	409.375858049127	217.624842311661
1	193749110	193749110	208.41959577486	240.306877613758	113.617879655215	386.288062848121	241.416356813704	241.584708637222	273.824583472843	223.97755914532	337.876328196517	360.255851216295	87.568993614917	305.215494862661	279.035741086964	124.389703293625	162.238325956819	292.744590689216	218.094237542902	305.928055759437	271.593013390112	433.705241939947	249.57191951953	215.096758858639	448.725605330872	253.221387803053
1	194295489	194295489	261.065647390838	207.758913381126	137.97101615765	363.783109713159	240.107047382843	223.313326994036	261.870342093319	285.604123450132	335.697772872506	380.358430064627	44.2757635284033	268.636968996642	321.009727601896	140.145492302365	157.73693337217	280.641927200155	211.004520482161	304.032201908851	256.730275224868	390.247032503723	288.633046890295	258.310416137712	563.793090091292	199.297759371645
1	194831609	194831609	241.324524220612	236.091703622739	133.915914474565	414.645486295772	227.824603533608	224.674351157765	316.644084074412	221.838513945849	402.049553759277	324.349251033194	55.4242326781493	308.268156842802	283.158812787798	125.728263319787	181.01450213449	301.70139767726	250.748719802741	286.032752697899	264.446206777664	459.135331842567	270.197148888928	212.397378693016	468.391333164841	228.112082552328
1	195363759	195363759	204.801001768594	245.282784276773	117.728020495611	399.610293110536	212.414099725665	228.951909986305	243.493670800198	251.173447104791	369.872646399247	340.027657583661	49.5129346060613	254.158580054493	259.852556898173	68.6457774391032	142.123620758925	321.858291498327	224.77816088208	289.350904492295	251.739849593926	443.067234268993	299.553115988978	212.884763770345	458.397255887618	233.600314309763
1	195901144	195901144	336.218808372023	260.263949972718	124.513891437316	361.464319926768	224.577011221873	240.528624762571	275.917105579613	238.712339433519	399.879982883012	369.095341443543	27.2449820462532	292.362436621536	276.383217900578	76.9941339535744	156.197387355826	342.327440709013	226.429365050176	303.226505185245	279.270456702225	405.068930868128	310.559882362737	260.929325491469	546.713455408362	270.265257260415
1	196436069	196436069	216.91407474598	268.013772147931	153.192644833764	373.044669983217	291.6127438709	287.23805998445	334.509700640793	279.855814101359	420.58046432848	408.942163448037	105.267282461167	336.794505423826	254.372205604988	67.5973600814886	173.686407041809	357.714003569051	238.776213656762	316.451163531278	345.877307429983	469.704956645675	362.425186334515	238.726794202221	495.858837685882	290.457099236867
1	197059187	197059187	108.008385640997	255.627850742466	125.475331633025	292.490358134385	190.781888106217	258.25765971773	290.371653321341	250.859435822985	369.123419095549	349.214863510731	50.3967756968486	296.966508966275	235.099803412853	59.2529835391313	179.749197526482	313.093282931395	235.796152164935	311.477967504694	301.256864990589	470.257661368546	344.34514699012	269.687306689224	526.423044927781	250.437320240652
1	197589628	197589628	160.514737198435	224.225886385786	133.867765426036	310.983143818492	217.917964784827	226.415097508253	275.670302012584	249.238623555372	381.840420975532	313.516696059285	59.8472811448392	233.768696672981	234.721070170629	77.1350562891306	151.830097427797	309.460390861978	204.912348990352	293.704528400505	256.202720650546	393.250426669106	296.764111341115	222.683256595373	492.522951988912	241.585979003534
1	198141752	198141752	164.07051422525	216.533490045008	131.435058884059	308.373456696932	245.567788308487	269.435384191576	244.587300854181	266.993172652753	409.687637449461	330.87260080967	99.2234936843936	250.375751064415	245.622702967978	186.96019269276	150.708624568916	296.579367746236	201.477157068873	279.884698932639	258.895109789473	404.187937204488	309.051906163762	203.195645223238	698.373385143876	234.502676840681
1	198670536	198670536	229.612090105003	203.05172083788	136.071365657027	337.706582524809	212.992877085229	244.232206761147	290.140865198136	239.141517942139	393.408229109073	357.09457330084	83.5566495091998	247.154738173926	274.903987391694	149.673869431244	133.014089327753	312.310536841349	214.083877823884	299.90978767709	263.417460009174	412.764524107483	325.5995231257	230.023484506704	424.28891896218	208.726806992753
1	199194225	199194225	190.313292148555	227.187184956443	158.051927071846	345.413162568647	238.987767369548	226.332994997013	267.986705285967	230.727516968779	363.041455326084	318.189902139428	79.5270262967042	265.533730759996	246.088341264626	76.6804413247851	112.282672205141	313.032114315954	247.916044160264	289.621226399642	253.671031815029	437.686781765684	302.135208118398	235.814067626199	416.884224106838	260.67919763819
1	199737269	199737269	121.426304767279	274.241137880674	141.160143833939	306.724030282918	247.668673571919	246.831282564336	254.769015233048	251.137585896881	388.702048288658	367.985131229584	98.2314832387953	261.965929216548	245.58732331958	94.3997929489873	125.171519111278	319.138609150907	176.229033475288	318.814343085705	294.389770037931	411.526512112993	291.211075977073	236.36969264908	307.910992240459	244.25978852482
1	200303054	200303054	105.727233096008	230.244426812461	122.818283500069	303.622336811686	177.745701932762	223.27500310127	245.195766069696	246.722306378439	395.189887563531	330.512423858279	88.5491509656203	251.65812357682	269.295200354423	102.344380877482	135.531455979263	299.87032550918	193.782087817815	263.835035588258	277.990782980753	399.346125624791	284.366131635054	233.264726113966	469.790694090665	232.030584487077
1	200867376	200867376	384.372808684249	260.784318738563	122.905770609257	331.808546598386	172.486118164996	248.643563773287	264.701913676422	214.182253067612	370.171694855112	338.788629430012	76.6723306123343	245.991657200604	214.307041152139	181.286853143707	115.560659007673	275.449887097223	220.00242582831	353.701120374139	246.709496894009	431.832855660535	259.828391671691	195.623991322234	486.16747090913	199.451304499719
1	201400508	201400508	236.163916092242	208.319792674568	70.1515408506931	182.634130962733	174.925236847747	220.015851128196	215.348901286131	219.693019301827	366.180440346665	304.76400678794	91.0139565844812	253.702336230149	204.758926609825	90.9108301147105	118.279513000946	306.090006187418	215.229354163759	175.993551199713	236.779659319647	420.242707635682	278.151247695369	211.353470941983	529.934800747852	207.209002726343
1	201949534	201949534	145.995650597686	251.56077135746	92.3535710933553	185.175542755	201.448972924668	247.066443370734	258.58640787063	239.954574055515	392.260781506507	350.134694256864	38.9788724908641	259.057463003472	255.711942021632	82.2436042989184	136.930595743894	393.641128959512	218.616713808664	166.421329691576	318.275416241472	468.153997351799	288.019072539637	211.402397339297	551.233156339508	222.193492182056
1	202584524	202584524	186.217448465733	257.356194119766	128.513248773312	219.857407646184	211.247185004187	190.707822363537	226.268005619801	218.444091269053	341.162886374107	311.642666658905	75.5625003713647	254.783680668771	184.887612603362	93.9363577487201	116.140924676961	297.304404720769	199.24522257548	225.364740568881	227.619630240644	389.384576063165	287.949425981108	211.254601543	489.78742255732	199.652357418865
1	203140599	203140599	255.536573686288	227.313481501577	125.958801774766	276.300729864075	158.862736329326	184.17159294299	258.189468147311	208.084465052959	349.166880221973	282.886604971609	86.4319947236241	208.113371754137	237.990147440598	96.7112730301516	138.390424533172	320.697645214032	188.472529435016	242.960373721758	258.162633347078	429.17399825155	313.944184769712	227.853915130957	478.813026517635	226.8893803669
1	203696989	203696989	131.982406877146	222.453438757719	139.345275441654	273.107890330983	202.17140627238	235.159850102026	221.620926994273	225.147304534506	367.154432715287	318.350665518772	77.6661108925083	252.39063406066	224.321792902913	71.8312849671446	164.173137520408	318.813691197818	202.627881314835	253.538688275808	291.203542848058	437.360600384895	308.807703336695	228.684134382224	484.315006049326	219.084169883512
1	204271280	204271280	219.232748963458	233.385858647824	159.398368675693	219.396367853499	178.765312258611	251.153148762428	233.26423368108	210.95703149243	338.463069971618	304.013623492239	33.0679979495029	201.588030820185	224.329117665345	126.953140871562	133.310647559913	289.913156760301	161.824626559136	263.935558013092	245.5476443526	416.780668656389	267.547875033108	196.806919630509	465.569059935364	200.752510524502
1	204806018	204806018	217.514717820698	213.715489184386	127.249373723471	222.874509752211	217.494787121185	227.980669144741	229.792794614006	227.70342227229	321.244178913383	328.706412802556	76.3278839427766	238.682578370107	226.420231676465	91.944883898183	99.9879898551991	274.134632792777	212.668875987733	253.635207516281	250.450476220986	375.625146318111	265.740388818848	231.462505952374	419.770156623738	223.425852467945
1	205348128	205348128	137.126860904827	247.914401273579	177.743889352192	266.250345440514	206.901019835958	217.44673482481	240.149731691817	244.621036077828	340.856775756285	334.721176871906	74.532715853292	280.171084438951	219.017325579112	75.911758951032	120.982122877387	287.910279297217	237.405526251362	259.717212337598	281.281174027945	419.204170315221	271.328125849221	206.518831171882	484.738445734426	205.207891735376
1	206941460	206941460	155.164794709669	257.244957973646	157.428942096134	288.289919140422	237.203446963268	261.293201275876	268.708033574567	227.884423979358	340.223647149966	343.726900807229	58.5674218599396	240.081773269227	235.80115645009	64.3628075767197	129.576293775154	302.928059184741	237.500141655906	243.492088322549	288.805588281527	448.760049025978	292.105929056689	203.883115272406	633.166719424353	254.952222140781
1	207480088	207480088	89.6555797091618	239.101084170668	159.581831331911	278.786683904707	244.43508886315	250.248900994902	278.886961061605	273.756337543125	345.790968805046	357.482073326007	24.9121883257403	302.844188036904	244.66993182223	152.995556193039	162.534916134651	279.168723674056	242.28911527099	212.13058797652	307.922607338551	443.388627189723	327.2987033174	223.283433364151	599.696919709817	221.114514077453
1	208090091	208090091	171.259968655	229.733246021951	172.021283823959	250.639689473526	228.472525934786	212.54419447386	223.844258767281	223.584527568688	345.403893226234	329.271808518029	20.3022246451747	226.100589441603	246.248595527011	104.205194474266	121.557091425806	268.564490867698	180.777985160826	270.556473307394	232.669906107249	352.374069053958	274.469530300628	198.919769024684	331.019059991447	163.914287698509
1	208603813	208603813	116.355159167097	207.011267363845	131.743461330277	224.288699065116	254.0109200921	244.58400941661	201.539888341798	241.851431511271	354.863938319616	377.684606581301	69.4684608458156	268.499961111867	233.497912710167	95.7910118483747	87.0595851870775	312.584700539414	208.777628240836	229.148420601478	265.384785698559	411.977997210652	295.457351918468	265.001465368625	275.200974396765	249.551615627262
1	209136855	209136855	114.737468483306	233.736364031258	142.839827390925	289.612477232415	204.265536464752	215.697265411299	257.290383154908	224.01325289222	381.563325546909	313.365145563441	59.6760244951076	252.487919084883	259.589171672444	92.1467711311675	122.893260717213	300.565118027077	215.93679707654	234.845756750279	292.165610809512	433.070584352195	267.423037777956	242.951843117448	304.960568516105	217.931988260561
1	209675410	209675410	87.9775275038967	270.734184838452	153.818352875225	262.85298111413	150.123543811092	206.640918366027	221.56586339124	225.848901780085	357.798265290131	344.562408208835	49.5458427093995	309.580740733033	223.981722682984	128.513641776265	141.130054797753	302.207168534828	206.106295036688	222.022907679626	247.402549194291	464.26539045063	263.211125809524	194.144260917925	344.07201033062	213.024108512725
1	210209517	210209517	113.593116274069	209.541790482441	135.020055761824	244.849354179668	208.19076590212	226.442144181855	257.455200991372	221.981424199378	375.657472890084	306.796382229268	101.869771060976	271.413121569762	272.392503698322	135.600570921608	171.140978682162	281.866831006661	198.834133855704	220.210178596705	285.333717615184	377.763267791068	279.24909705922	219.89627676603	359.630578852435	187.486626432504
1	210753872	210753872	108.850425961349	240.167901899041	154.132913115643	278.984053451475	221.94780351013	249.840656674179	277.605521864144	236.624237913858	385.206362516442	351.242247659735	102.893308852603	264.524824388065	252.935865838053	191.557594792794	175.861418577377	324.511148708172	213.901050774418	260.915899543861	311.710567376109	473.811399996031	303.737415177608	242.033960697209	362.291780079462	212.388646484801
1	211323558	211323558	169.954761783115	244.51746587002	122.871055637714	249.815933857477	221.625407126109	187.732890646109	204.134617377641	255.874558996792	355.30200913002	315.346633005175	89.9464119000444	251.240407838954	236.4707262673	136.209822233585	152.948556930899	278.445148754179	192.183593448203	231.497224881348	287.767650150057	413.745497975111	320.987890904236	240.865552048434	530.571763658609	232.120700552458
1	211903098	211903098	88.5311092457904	246.256063743599	154.429884893337	233.096699134362	225.256549591018	235.449324679353	256.30684892999	251.497444419301	371.623536412627	336.538277762735	82.7486378986005	254.175096701801	279.581412467037	139.285083944371	121.03422117843	276.123064726516	179.898391759856	209.432003816234	273.881891250763	375.835543894332	309.182934771308	233.98853337734	644.937705877102	239.002079726465
1	212462720	212462720	152.917809590454	237.265606654993	152.020912152245	257.198893869509	221.125387671059	239.794873389018	209.747367422406	253.539154277488	363.764598584695	311.390898984968	45.6398390230549	264.394934927063	224.751836920551	159.225442128049	142.895293785374	261.076682271346	203.375135244845	205.616901161251	305.842665055657	430.096961100726	306.662472733804	215.804349737073	596.676368229384	219.065303851085
1	213030588	213030588	131.815136792842	251.395160182785	140.472656610607	306.292789939207	234.704938573538	212.779246035487	249.627046649494	240.081802744099	359.613060902558	324.656473296628	35.1050987822519	232.490829100278	207.263100694971	113.289702178878	128.752006878082	253.979216910243	225.543702913614	222.649947300933	298.074955435584	412.94131320925	266.405422472674	199.665100435626	388.940533834847	213.483017178568
1	213593664	213593664	79.3420973047328	248.256909708214	153.589434991575	238.973067041915	210.483241779824	238.366377011968	227.812701467687	226.057932217258	352.736658585665	328.847127011339	29.1484705335824	289.160425431648	195.084690939178	133.431068992928	134.913837561391	270.368984327853	188.680346687387	236.649809550328	295.949069510967	379.851452090057	272.365094569237	214.696366649125	343.73605155119	199.475430645138
1	214127586	214127586	84.7508876500336	230.728684570112	132.427838425061	222.245001679256	212.121766776766	216.673653647176	216.051633510792	210.391151325449	333.830174382553	299.992647844537	99.8796914825759	291.407212574746	193.431753187692	64.0135925186006	104.450675037886	265.01575280211	187.496588143738	205.180656538654	291.129235751057	429.070594901611	231.532533746855	221.749207433446	531.896290393376	228.192249236235
1	214652074	214652074	85.9704974969266	228.121278752621	144.52229018657	234.790905345854	222.854689485308	234.749074237906	281.678336559609	256.517687226885	349.781790891129	317.237894924945	38.7374178136762	298.227879340094	254.206471251931	142.458944527465	113.987653990563	222.190750370406	240.803183919537	207.566708551618	245.671152652315	407.282306890344	320.874855689154	230.960539117266	507.278729153596	230.048234572218
1	215199455	215199455	143.206500751099	216.126976152667	150.12152187997	259.421571497811	251.372611357571	229.663165644644	248.199922058108	262.913451468566	374.777003968005	389.26843986075	92.8193192115127	296.825341978424	273.390285236547	126.732632093476	154.704930754529	300.844391599765	254.071352669405	255.557527790739	254.652323936943	444.073088739484	303.16984093708	229.533781193676	442.058927478123	258.902427038047
1	215740044	215740044	210.488604996478	221.983795399687	124.500750096363	332.008858180207	239.483714854619	269.72736101299	299.806703955042	207.006943698	418.891224930773	339.305781458084	68.9887311348982	334.914976179421	285.604805409859	139.813768647495	136.988400271043	308.46233838707	201.381590356141	236.794341771475	264.92276253425	422.912988566344	346.964121119905	243.167246418796	394.768793933729	265.414680781679
1	216273766	216273766	173.212279816222	224.161950788669	146.973826778129	318.211439901622	235.947896471509	244.751889486236	262.294202612687	212.033496691735	391.191500268808	362.523580089932	68.8388539578955	223.48057547897	265.393581474873	96.4996056866211	133.099600107289	321.837148331453	227.498744033749	191.06262454351	268.539025729135	453.73018817222	273.931380055448	228.241240083121	442.700362555969	252.6618878867
1	216801061	216801061	150.929592862472	244.664964307748	142.860993704937	288.95091116623	203.831585437641	266.358209897997	252.253440913299	262.799800158015	324.505858342964	327.887705197129	59.081911230327	264.677319029666	289.523149409408	96.3107740565265	129.880532866268	283.085695454235	220.513440370052	216.664957598008	240.652565147107	384.287241176747	248.851522958457	224.547173373142	325.946441484357	213.473460882595
1	217315247	217315247	122.096015225395	243.914041002017	134.923850143009	309.681108311424	248.913511788959	242.704485778306	251.621004292227	235.725220003915	327.445206443276	332.773759634965	37.5485501476447	299.311239896474	245.653617658637	83.9574335517107	98.1807369684036	328.038803604055	226.728127667354	223.695721625588	297.577209118709	400.02972101349	274.06994800511	235.586764658654	396.288110378091	203.819982173431
1	217851578	217851578	117.262631294431	256.251359126893	119.88745762638	291.085995609057	244.23096864757	259.351374779388	238.143130540799	232.330654008812	346.837451912481	365.318085474982	51.9388276872406	281.23207125791	239.286416089716	130.539165000761	122.624133321337	320.731593210168	215.120681473896	207.060602725901	269.288154034932	406.380478030445	300.603627760066	218.289518159037	315.008065380843	237.300765463401
1	218390084	218390084	129.312881910815	212.556177984052	141.287152367116	328.885898215139	217.155499813836	235.622695637026	274.060276822548	250.861548702415	376.429755369634	344.513901177947	85.1420586715302	310.977583543347	238.786573663252	127.328260621655	104.901613255061	295.757529782348	192.840637105324	219.756905731422	267.834222144287	421.430161745221	282.762714137814	243.880017526795	333.363879362464	250.697093276309
1	218933670	218933670	194.038344572484	228.721744371345	141.120834717057	393.40265060797	232.537880670167	242.308666420632	240.718606372507	243.542134790715	399.838285664933	315.806971453908	69.1567016550193	260.074043095484	250.996109725295	149.374595678895	158.254785985445	286.358418623095	202.731514027652	220.634995324427	255.779567435298	444.738244513482	339.036339659434	196.079755721395	418.370910708441	274.336058397474
1	219457933	219457933	142.43844461703	251.184440021564	132.563014843439	314.792332562232	226.594982065333	249.436971041296	267.462525226436	212.504548403656	362.678704313263	353.719829484706	37.6254775741123	272.56226146126	274.881648089095	147.92961251366	147.113843173929	331.200694948891	223.175247605217	206.615544150762	256.897705869201	399.860318051241	273.177306924318	267.007731488935	398.983495681833	230.872864253283
1	220007586	220007586	180.950702829272	247.170243676522	144.498399415737	313.778898469868	258.878819433263	250.899420141708	285.211563149183	273.339721007639	336.828060073797	357.645862645196	32.1785906563221	295.193327558642	261.881608785943	145.595225008779	182.9044468159	329.804188018749	246.591355243503	202.085489446317	286.228500379169	390.542779717665	327.327704126499	271.797741904195	500.512573743658	250.940930343158
1	220582351	220582351	156.432633695112	233.870538008026	159.197082848762	345.8187575428	153.977498894269	265.686229769009	258.689362732022	249.987473746517	348.013523203635	325.869701008915	49.4804985151686	271.184241482488	259.425802157476	155.397803787366	165.466095821163	304.829604924025	211.180201296112	235.005681116595	275.720540937647	395.282555014224	284.582171005765	235.746086331081	442.566258649384	230.942627436014
1	221125134	221125134	147.796482550208	238.100118524728	184.806369561564	448.547260970933	244.627738265614	221.760495727368	272.997899863086	239.887267323591	338.70358328981	335.895113996888	45.5303128104387	276.65609194907	211.569929881676	191.567912478417	128.416872426239	326.079300783584	231.302646873804	252.540462553318	264.076550653623	373.505623138264	323.59247152773	221.415813848685	454.275204748251	245.366592564522
1	221665671	221665671	92.5985426351618	224.051962495962	183.894087787281	374.865732533335	216.355440589906	209.891513199147	278.579911127463	267.009092669613	354.992158997657	395.978123153358	23.6718659716513	262.485910097003	212.536702933581	82.5520706210974	154.519968250151	276.319596151722	214.009985096032	269.685873406951	278.854854253632	378.225586762112	296.576531334516	194.677758289613	347.763791144755	259.425423361011
1	222196519	222196519	114.076427169906	259.663373417816	140.374607140474	269.109352065377	211.139380503941	252.787049680833	263.209360348903	267.448904729341	373.465862232261	346.548497482112	59.8726710025285	282.421178627369	240.514161342222	70.7913502203381	129.418879727805	286.087875834597	258.259566708877	323.457059641411	284.054017650084	456.544617441476	297.502749735069	267.156387641534	400.813272133739	226.251183010832
1	222780182	222780182	107.899474678024	234.18849905253	143.37784064506	237.102137357058	254.063334544002	223.221239659195	264.661016009311	226.033807658655	369.628273315119	345.157753692555	30.7513867730542	229.802160697681	270.036120395994	42.1917630410193	145.104587233079	320.157614521731	196.846817396461	300.256318603969	287.967748837802	423.072632512597	301.026097480615	241.867781986313	460.101215344801	228.822165636426
1	223333672	223333672	161.952237135143	252.89377817583	155.761069813185	306.176895346517	233.509660008612	217.785942733349	245.82528089252	212.688070768528	405.971679652829	334.999837616762	21.1127900193169	238.243857483025	196.830705306838	88.9982173678868	120.053243096257	312.969347689987	203.637392486667	357.459844946522	292.148667663608	414.43070150151	293.621672961774	203.690932326851	389.694155846688	215.114261925121
1	223962623	223962623	112.880071251515	299.559440568924	183.116467551664	309.149699109424	285.142214273104	266.044956700773	289.601767608543	297.3610953673	433.35671515656	415.857181436114	101.747670543315	335.989428880488	303.383742012675	116.450505622539	192.59917256568	334.633589912742	269.40417313847	398.201681509837	337.726423645944	468.301359762651	373.710945923753	330.305575807047	787.681055220914	272.473539539107
1	224669216	224669216	140.066838132035	231.948306263394	139.208215458239	281.936041967728	214.453007952832	228.677299625792	224.683052969866	229.169569752399	377.001965513597	353.977234021723	32.0874298456282	251.756289313761	239.611400866776	106.570339281067	183.144667939958	357.584875818853	235.760766662548	311.440510376019	315.486617189779	395.336522674464	267.246707802241	261.425040773049	436.709833199806	203.194196398728
1	225218730	225218730	123.199057629087	248.154990807911	133.826756662932	252.27858972358	225.597654029447	261.948413781604	236.612928072968	235.186079667723	424.831593474425	387.036244159948	108.927628092552	248.980355412981	225.070788555212	152.861590051705	149.30033589485	343.864428763171	256.044702805645	291.832463354506	272.828542477939	439.125368315635	243.155018778944	226.371351623691	591.836465690189	255.277098163694
